what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1376963271820
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1376963271821
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1376963271821
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1376963271822
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1376963271822
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1376963271822
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1376963271822
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1376963271829
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1376963271829
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1376963271829
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1376963271829
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1376963271829
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1376963271830
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1376963271830
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1376963271831
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1376963271831
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1376963271831
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1376963271831
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1376963271831
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1376963271831
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1376963271831
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1376963271845
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1376963271845
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1376963271846
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1376963271847
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1376963271847
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1376963271847
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1376963271847
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1376963271847
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1376963271847
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1376963271847
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1376963271847
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1376963271847
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1376963271848
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1376963271848
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1376963271848
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1376963271848
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1376963271849
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1376963271849
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1376963271849
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1376963271849
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1376963271849
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1376963271849
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1376963271849
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1376963271849
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1376963271850
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1376963271850
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1376963271865
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1376963271866
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1376963271866
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1376963271866
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1376963271866
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1376963271866
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1376963271866
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1376963271866
os,sysinfo,,,"win32",1376963271872
arch,sysinfo,,,"x86_64",1376963271872
ws,sysinfo,,,"win32",1376963271872
locale,sysinfo,,,"en_US",1376963271872
processors,sysinfo,,,"2",1376963271872
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1376963271872
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1376963271872
java.specification.name,sysinfo,,,"Java Platform API Specification",1376963271872
java.specification.vendor,sysinfo,,,"Oracle Corporation",1376963271872
java.specification.version,sysinfo,,,"1.7",1376963271872
java.vendor,sysinfo,,,"Oracle Corporation",1376963271872
java.version,sysinfo,,,"1.7.0_17",1376963271872
java.vm.info,sysinfo,,,"mixed mode",1376963271872
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1376963271872
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1376963271872
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1376963271872
java.vm.specification.version,sysinfo,,,"1.7",1376963271872
java.vm.vendor,sysinfo,,,"Oracle Corporation",1376963271872
java.vm.version,sysinfo,,,"23.7-b01",1376963271872
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1376963282031
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1376963282173
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1376963282178
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1376963282180
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1376963282181
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1376963282260
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1376963282270
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1376963282313
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1376963282360
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1376963282449
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1376963282484
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1376963283673
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1376963283734
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1376963283763
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1376963283766
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1376963283812
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1376963283850
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1376963283854
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1376963283901
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1376963284190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963284334
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1376963294323
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1376963294331
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1376963294355
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1376963355239
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1376963355239
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1376963355279
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1376963355290
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1376963355618
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1376963356170
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1376963356190
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1376963356197
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1376963356213
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1376963356217
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1376963356321
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1376963382980
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1376963383175
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1376963383188
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1376963383191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963383314
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1376963383593
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1376963383607
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1376963384380
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1376963384402
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1376963384414
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1376963384437
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1376963384668
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1376963385423
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1376963385448
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1376963385469
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1376963385907
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1376963385938
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1376963386864
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1376963386869
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1376963387018
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1376963388568
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1376963421996
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1376963422028
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1376963430725
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1376963430729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963431999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963439381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963441258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963449611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963449626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963451409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963451414
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1376963466952
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1376963466997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963469014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963471849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376963471859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963474512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963484192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963486308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963494572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963498953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963506811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963508158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376963508165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963511965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963521780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963525763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963537592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963538717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963543912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963545818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963553370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963583084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963586770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963592199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963608823
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1376963614428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1376963614763
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1376963615219
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1376963615589
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1376963623570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963624460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963632567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963638774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963645671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963659807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963662166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963664039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963665615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376963665625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963669693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963677114
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1376963685688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963685785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963693511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963695571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963698193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963703932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963704639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963708232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963716360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963722633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963727539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963728857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376963728864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963732929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963741821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963744758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963747371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963747452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963747626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963766939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963767781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963769035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963770386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963772041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963773384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963781528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963787974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963792519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963797128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963802019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963814288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963818227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963826492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963828000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963829457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963838817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963844084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963850487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376963852153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1376963856924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963858499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963858581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963858733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963860952
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1376963868819
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1376963870677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1376963870912
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1376963872777
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1376963872799
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1376963872808
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1376963889780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963890423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376963898418
